u_id,time,artist_id,artist_name,track_id,track_name
user_000524,2009-05-01 16:34:16,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,4c2b6a4e-0e03-4516-bb24-4e614a4ac63c,God Only Knows (Stereo)
user_000524,2009-05-01 16:37:32,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,ed052c50-4f33-4548-b36c-401740fec687,Don'T Talk (Put Your Head On My Shoulder)
user_000524,2009-05-01 16:40:41,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,1cd8d385-3093-4d33-8ba1-51407bad516d,Sloop John B
user_000524,2009-05-01 16:43:41,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,5f6ef504-6f64-4201-85d1-1904836973ec,God Only Knows
user_000524,2009-05-01 16:46:53,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,b4e11510-1c22-445b-846b-cf01cc34fb87,Wouldn'T It Be Nice
user_000524,2009-05-01 16:49:29,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,c8f98476-1fb0-442d-8e3a-cdcf6fc64ea1,Surfin' Usa
user_000524,2009-05-01 16:51:57,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,9d1ad951-e1c3-4c17-ac05-47e7df4c900d,I Get Around
user_000524,2009-05-01 16:54:12,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,6b862186-12aa-42ed-aad4-5568c8dea405,Barbara Ann
user_000524,2009-05-01 16:56:17,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,5f6ef504-6f64-4201-85d1-1904836973ec,God Only Knows
user_000524,2009-05-01 17:02:05,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,1b2d5daa-f7ef-4f88-beba-9d117b60fbad,"Help Me, Rhonda"
user_000524,2009-05-01 17:04:52,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,2ae62df7-6f29-4faa-b803-8a3bcca48d01,"Kiss Me, Baby"
user_000524,2009-05-01 17:07:29,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,9d1ad951-e1c3-4c17-ac05-47e7df4c900d,I Get Around
user_000524,2009-05-01 17:09:44,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,65bba172-dc83-462f-baed-e15b27ccfad7,Don'T Worry Baby
user_000524,2009-05-01 17:13:25,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,ab060d72-6771-4f51-b671-e6d2541b5238,Good Vibrations
user_000524,2009-05-01 17:17:20,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,1cd8d385-3093-4d33-8ba1-51407bad516d,Sloop John B
user_000524,2009-05-01 17:20:43,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,6b862186-12aa-42ed-aad4-5568c8dea405,Barbara Ann
user_000524,2009-05-01 17:22:56,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,5f6ef504-6f64-4201-85d1-1904836973ec,God Only Knows
user_000524,2009-05-01 17:25:49,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,b4e11510-1c22-445b-846b-cf01cc34fb87,Wouldn'T It Be Nice
user_000524,2009-05-01 17:32:12,9fa07bb4-8312-4cd7-a19a-4fdbc5797148,Okkervil River,c0cd584a-257a-4455-9fcf-f87eb8952699,Savannah Smiles
user_000524,2009-05-01 17:35:51,024c3b90-9d09-4c67-902f-fdf49649e4f8,L'?me Immortelle,d7efd6f3-0503-4bba-a4d6-277b313f8d79,Fallen Angel
user_000524,2009-05-01 17:40:54,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,Death Cab For Cutie,a5741d3d-c925-4070-8a83-910d23eb33d4,I Will Follow You Into The Dark
user_000524,2009-05-01 17:44:04,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,Evanescence,0e81bea2-ab0b-4c4e-b8b9-a4d95fffcee8,Hello
user_000524,2009-05-01 17:47:44,2eada8f8-056a-4093-bbc2-004909ce743b,Broken Social Scene,12bdd6cc-0b5d-43d6-936f-caf18797141a,Anthems For A Seventeen Year-Old Girl
user_000524,2009-05-01 17:52:20,99a18561-8a7d-4c30-8d3b-31bdf8c4b8ed,Heatmiser,b75f61ce-1e39-45e2-bf89-fb5cfbca10e2,Half Right
user_000524,2009-05-01 18:07:12,bbc5b66b-d037-4f26-aecf-0b129e7f876a,Jimmy Eat World,e241430e-afcc-4855-80d6-3bc76fba1dd0,23
user_000524,2009-05-01 18:14:26,bbc5b66b-d037-4f26-aecf-0b129e7f876a,Jimmy Eat World,0fe3d4a4-eaf6-4d2e-80c7-a995f0debd3a,Kill
user_000524,2009-05-01 18:18:19,ba0d6274-db14-4ef5-b28d-657ebde1a396,The Smashing Pumpkins,ed3bfa34-7b15-4853-b777-0daf549dedd8,Mayonaise
user_000524,2009-05-01 18:24:09,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,M83,88e30d49-ae99-47d0-a204-682b9f62131a,In The Cold I'M Standing
user_000524,2009-05-01 18:28:27,ba0d6274-db14-4ef5-b28d-657ebde1a396,The Smashing Pumpkins,7d4b6488-d906-4d23-89f8-b6ca8fd8b843,Luna
user_000524,2009-05-01 18:31:47,bbc5b66b-d037-4f26-aecf-0b129e7f876a,Jimmy Eat World,1deb467a-4b9b-4894-b450-3e2315383a29,Disintegration
user_000524,2009-05-01 18:39:34,bbc5b66b-d037-4f26-aecf-0b129e7f876a,Jimmy Eat World,e241430e-afcc-4855-80d6-3bc76fba1dd0,23
user_000524,2009-05-01 18:46:51,83d91898-7763-47d7-b03b-b92132375c47,Pink Floyd,feecff58-8ee2-4a7f-ac23-dc8ce7925286,Wish You Were Here
user_000524,2009-05-01 18:52:13,169c4c28-858e-497b-81a4-8bc15e0026ea,Porcupine Tree,670a905c-1236-4114-9a6b-26785c8b6457,Heartattack In A Layby
user_000524,2009-05-01 18:56:28,169c4c28-858e-497b-81a4-8bc15e0026ea,Porcupine Tree,7369511a-0d59-4fd6-93a3-fb241c15b59a,Collapse The Light Into Earth
user_000524,2009-05-01 19:02:21,2f548675-008d-4332-876c-108b0c7ab9c5,Sia,2fe73d9b-a345-4673-b09f-1a67eca27b94,Breathe Me
user_000524,2009-05-01 19:07:05,e9dfc148-d5f6-425e-b80b-f99ed2bd7c09,God Is An Astronaut,dadf7bfe-19db-47f3-b0ff-7fa602ea4dcc,Forever Lost
user_000524,2009-05-01 19:25:39,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,ab060d72-6771-4f51-b671-e6d2541b5238,Good Vibrations
user_000524,2009-05-01 19:29:34,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,6b862186-12aa-42ed-aad4-5568c8dea405,Barbara Ann
user_000524,2009-05-01 19:31:47,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,5f6ef504-6f64-4201-85d1-1904836973ec,God Only Knows
user_000524,2009-05-01 19:35:25,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,43e513f5-6354-4fb0-b570-87811455c7ad,"Help Me, Rhonda (Single Version)"
user_000524,2009-05-01 19:38:32,ebfc1398-8d96-47e3-82c3-f782abcdb13d,The Beach Boys,ed052c50-4f33-4548-b36c-401740fec687,Don'T Talk (Put Your Head On My Shoulder)
user_000524,2009-05-01 19:42:14,be540c02-7898-4b79-9acc-c8122c7d9e83,Pet Shop Boys,682040b8-8e57-4b24-9844-4526d17dd394,Always On My Mind
user_000524,2009-05-01 19:46:09,be540c02-7898-4b79-9acc-c8122c7d9e83,Pet Shop Boys,1ef2ee95-28a1-4da2-8609-d0cfd03f9f63,It'S A Sin
user_000524,2009-05-01 19:51:09,be540c02-7898-4b79-9acc-c8122c7d9e83,Pet Shop Boys,f6170474-19d4-4df6-a7e0-554dac0cd570,Go West
user_000524,2009-05-01 19:56:14,8ac6cc32-8ddf-43b1-9ac4-4b04f9053176,Alien Ant Farm,a5411146-269c-40b3-8da2-b6b3aa4bbcd0,Smooth Criminal
user_000524,2009-05-01 20:00:10,8ac6cc32-8ddf-43b1-9ac4-4b04f9053176,Alien Ant Farm,f13d8aae-76dc-47ce-97e2-e7c445ddce29,Movies
user_000524,2009-05-01 20:03:40,20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,d2abeeb7-bfed-4ae1-b53e-8bdb64f832a7,Love Story
user_000524,2009-05-01 20:07:50,0f1de5a3-bdb4-47ee-82d0-59e2ac37d358,Dope Stars Inc.,822a756d-09d8-4ae7-be0b-18750c394a98,Make A Star (After Party Mix By The Birthday Massacre)
user_000524,2009-05-01 20:12:24,0f1de5a3-bdb4-47ee-82d0-59e2ac37d358,Dope Stars Inc.,c4396017-bcf6-4036-b30d-9612ca131e0c,Make A Star
user_000524,2009-05-01 20:18:11,83d8a06a-4145-444a-b4ae-49e1e986206f,The Birthday Massacre,afb30507-8158-4b33-a1fa-8fa9c2c0774b,Blue
user_000524,2009-05-01 20:22:42,bbc5b66b-d037-4f26-aecf-0b129e7f876a,Jimmy Eat World,d6b4147c-2a9b-4f34-974e-4ef9979442ec,Gotta Be Somebody'S Blues
user_000524,2009-05-01 20:27:35,847e8284-8582-4b0e-9c26-b042a4f49e57,Placebo,8dcb8ee5-1cc8-49cc-a2fa-2b5d8d514853,Post Blue
user_000524,2009-05-01 20:31:02,83d8a06a-4145-444a-b4ae-49e1e986206f,The Birthday Massacre,324d25fe-ad6c-41c9-a3fa-f3ef5daa1454,Happy Birthday
user_000524,2009-05-01 20:34:43,83d8a06a-4145-444a-b4ae-49e1e986206f,The Birthday Massacre,44aa0260-8d51-4754-a62c-4e827d5f86e7,Science
user_000524,2009-05-01 20:38:47,83d8a06a-4145-444a-b4ae-49e1e986206f,The Birthday Massacre,afb30507-8158-4b33-a1fa-8fa9c2c0774b,Blue
user_000524,2009-05-01 20:43:18,83d8a06a-4145-444a-b4ae-49e1e986206f,The Birthday Massacre,a452b96f-1280-42bc-906e-ee3161cd8911,Walking With Strangers
user_000524,2009-05-01 20:47:13,83d8a06a-4145-444a-b4ae-49e1e986206f,The Birthday Massacre,e53a7aa2-735a-413b-80dc-eb8538564499,Falling Down
user_000524,2009-05-01 20:59:19,8179e236-86df-459f-bd51-0107138d0a6a,Global Communication,aa4bd098-d031-44e4-bbb8-2e7d5906b24a,4 02
user_000524,2009-05-01 21:33:09,20244d07-534f-4eff-b4d4-930878889970,Taylor Swift,d2abeeb7-bfed-4ae1-b53e-8bdb64f832a7,Love Story
user_000524,2009-05-01 21:39:51,0f1de5a3-bdb4-47ee-82d0-59e2ac37d358,Dope Stars Inc.,822a756d-09d8-4ae7-be0b-18750c394a98,Make A Star (After Party Mix By The Birthday Massacre)
user_000524,2009-05-01 21:44:25,d47c5ac6-f45c-4982-ae23-0d72fe35a503,Funker Vogt,61963b3a-67e7-4d7f-8568-e4d18d1fe5b1,Fallen Hero (Jekyll & Hyde Remix By The Birthday Massacre)
user_000535,2009-05-01 15:17:04,8538e728-ca0b-4321-b7e5-cff6565dd4c0,Depeche Mode,36bd6333-0ad9-419b-817c-48bb6fb874ef,Jezebel
user_000573,2009-05-01 20:29:50,101e0102-841f-4858-972b-edf716ee67c9,Flunk,13761d4f-3613-4f5c-a0a5-d1137d19d540,Change My Ways
user_000611,2009-05-01 09:41:17,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,71209300-34e5-491d-81ad-76237d167604,Ace Of Spades
user_000611,2009-05-01 09:44:08,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,00257dec-df2c-4f79-a8b7-43ec602741c5,Love Me Like A Reptile
user_000611,2009-05-01 09:47:20,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,79844532-d214-4cfd-a2ab-11c3c56311c0,Shoot You In The Back
user_000611,2009-05-01 09:49:53,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,8dba3696-c912-4276-aba6-78c16dd7e455,Live To Win
user_000611,2009-05-01 09:53:30,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,1e6bb717-4c1e-44eb-9409-5f10b3de1a6b,Fast And Loose
user_000611,2009-05-01 09:56:14,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,780d454d-13de-45d4-abd7-077ec798daf8,(We Are) The Road Crew
user_000611,2009-05-01 09:59:36,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,901fb476-ecf9-4c78-9afb-03e6540f6d34,Fire Fire
user_000611,2009-05-01 10:01:43,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,d18247da-83b6-4d97-ad9c-fe86f6ec2e4b,Jailbait
user_000611,2009-05-01 10:05:17,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,70af0d8d-b69a-466d-bd7f-c904f70a6a46,Dance
user_000611,2009-05-01 10:07:56,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,a65a9882-14a0-4879-b950-9daca2682b89,Bite The Bullet
user_000611,2009-05-01 10:09:35,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,9d5bda0f-c14a-4cf6-8793-248cae7da317,The Chase Is Better Than The Catch
user_000611,2009-05-01 10:12:51,57961a97-3796-4bf7-9f02-a985a8979ae9,Mot?rhead,0e09c708-b028-45c6-b93a-392777935399,The Hammer
user_000611,2009-05-01 10:15:38,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,e6e2ffe7-53af-4a83-a226-338ac2e93896,Forsaken World
user_000611,2009-05-01 10:16:37,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,fc5d1d80-e1ea-4b9e-a151-16f6c0b1878c,Roll The Bone
user_000611,2009-05-01 10:21:05,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,947543bf-41fe-4812-81e4-69f0baac7075,Holy War
user_000611,2009-05-01 10:25:34,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,df495798-78d0-4aed-94e3-8a8229e72202,Mother'S Cry
user_000611,2009-05-01 10:37:15,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,2695a654-f023-4023-8c50-85da82ed6989,Gates Of Hades
user_000611,2009-05-01 10:38:46,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,b127eb77-82da-4d32-a351-82fe4d3001c0,Face The Devil
user_000611,2009-05-01 10:42:28,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,1129efd4-d77a-45c6-a972-0fde386f1f42,Ghost Dance
user_000611,2009-05-01 10:49:25,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,8a09be34-8d30-493a-900c-95e96b01c5ce,Breaking The Spell
user_000611,2009-05-01 10:54:22,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,1f6a9f33-b7e5-4e2f-8764-23b18695d9c0,Starrider
user_000611,2009-05-01 10:59:20,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,f21423c0-019e-4d3c-b46c-b68f75d024c9,Non Sei Normale
user_000611,2009-05-01 11:02:21,90c54d91-a87f-4635-8ef1-877d8a73d7de,Bud Tribe,a8c96bcb-31c3-4b06-8b2f-0681ee6710ef,Non Finir Mai
user_000611,2009-05-01 11:07:18,89618a45-ff4a-4e5f-942e-3ef93c8c555c,Witchfinder General,910e91d3-e711-4b49-9de4-0caf5c536174,Soviet Invasion
user_000611,2009-05-01 11:10:38,8e8bce36-51e0-4d10-8be4-19a8931b73b1,Angel Witch,ad561c1a-aee6-465d-b076-7a54b8cb0fc3,Angel Witch
user_000611,2009-05-01 11:14:02,89618a45-ff4a-4e5f-942e-3ef93c8c555c,Witchfinder General,0172ff90-9b0b-46e1-8ec6-1951643c620f,Rabies
user_000611,2009-05-01 11:17:37,89618a45-ff4a-4e5f-942e-3ef93c8c555c,Witchfinder General,cbfc2f8c-0c44-4c5e-a684-8f67f984e5f0,R.I.P. (Live)
user_000611,2009-05-01 11:22:34,89618a45-ff4a-4e5f-942e-3ef93c8c555c,Witchfinder General,5447420a-88fd-4f5c-a293-bda90cbc0f44,Satan'S Children (Live)
user_000670,2009-05-01 14:39:20,b7ffd2af-418f-4be2-bdd1-22f8b48613da,Nine Inch Nails,ba6dfd38-1945-444f-8bf6-18a41fff9df9,The Collector
user_000999,2009-05-01 08:07:40,125948ec-7f91-4d1a-8b83-accbf50fae3d,3Oh!3,14d9813a-df8b-4ed2-873d-79f337a7d0aa,Richman
user_000999,2009-05-01 08:11:04,125948ec-7f91-4d1a-8b83-accbf50fae3d,3Oh!3,14d9813a-df8b-4ed2-873d-79f337a7d0aa,Richman
user_000999,2009-05-01 08:14:40,125948ec-7f91-4d1a-8b83-accbf50fae3d,3Oh!3,fa78c278-f3c0-4611-b431-ba5b4408f640,Starstrukk
user_000999,2009-05-01 08:17:56,efef848b-63e4-4323-8ef7-69a48fbdd51d,4 Non Blondes,910a40bb-3b77-48cb-b978-77eae3d0398f,What'S Up
user_000999,2009-05-01 08:26:14,ba99a190-6065-4930-be3d-55ecc48e365d,Kimya Dawson,25c17104-b424-4fab-af25-793a754fd52f,My Rollercoaster
user_000999,2009-05-01 08:27:07,c3f28da8-662d-4f09-bdc7-3084bf685930,Iron & Wine,1e21e59e-ae7c-4658-bfe4-1e0c749d19c4,Free Until They Cut Me Down
user_000999,2009-05-01 08:31:42,8ca01f46-53ac-4af2-8516-55a909c0905e,My Bloody Valentine,9839b527-a36d-4efb-8682-526601be5131,Sometimes
user_000999,2009-05-01 08:37:01,8996b655-fbad-4018-b430-1bd8fab43235,Crazy Town,7d278e57-0ef3-42ab-becb-cbabb89e09bb,Hurt You So Bad
